file,k,dist,tight,seed,opt,method,eps,cost,ratio,evaluated,pruned,ms_min,ms_mean,feasible
instances/k14_uniform_loose_s2.txt,14,uniform,loose,2,73.0104,approx,0.050000,73.010397,1.000000,5047,12644,2.590344,2.637156,1
instances/k14_uniform_loose_s2.txt,14,uniform,loose,2,73.0104,approx,0.100000,73.010397,1.000000,1390,4365,1.508384,1.548153,1
instances/k14_uniform_loose_s2.txt,14,uniform,loose,2,73.0104,approx,0.200000,73.010397,1.000000,436,1379,1.218157,1.260683,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,dp,0.000000,74.263435,1.000000,111091,0,9.263777,9.784932,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,dp_par,0.000000,74.263435,1.000000,111091,0,4.624690,4.735182,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,dp_prune,0.000000,74.263435,1.000000,67588,25473,11.237859,11.375629,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,approx,0.000000,74.263435,1.000000,46233,41900,9.779009,10.010830,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,approx,0.020000,74.263435,1.000000,38079,43931,8.833285,9.251878,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,approx,0.050000,74.263435,1.000000,27857,38724,7.199254,7.834291,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,approx,0.100000,74.263435,1.000000,17341,22981,4.783920,4.946881,1
instances/k14_uniform_loose_s3.txt,14,uniform,loose,3,74.2634,approx,0.200000,75.331719,1.014386,9015,11138,3.084316,3.260876,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,dp,0.000000,90.948530,1.000000,106964,0,8.568316,9.196283,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,dp_par,0.000000,90.948530,1.000000,106964,0,4.093399,4.216681,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,dp_prune,0.000000,90.948530,1.000000,48966,10038,7.236595,7.544798,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,approx,0.000000,90.948530,1.000000,32833,20977,6.340185,6.485933,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,approx,0.020000,90.948530,1.000000,26064,23165,5.810926,6.405409,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,approx,0.050000,90.948530,1.000000,17235,22743,4.592760,4.636294,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,approx,0.100000,90.948530,1.000000,7147,16440,2.933482,3.113960,1
instances/k14_uniform_loose_s4.txt,14,uniform,loose,4,90.9485,approx,0.200000,90.948530,1.000000,909,4209,1.447570,1.636209,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,dp,0.000000,121.854015,1.000000,78141,0,5.892110,6.998107,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,dp_par,0.000000,121.854015,1.000000,78141,0,4.029268,6.145744,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,dp_prune,0.000000,121.854015,1.000000,570,795,1.513674,1.536064,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,approx,0.000000,121.854015,1.000000,565,800,1.242874,1.295517,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,approx,0.020000,121.854015,1.000000,557,808,1.217085,1.278507,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,approx,0.050000,121.854015,1.000000,535,826,1.246821,1.258032,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,approx,0.100000,121.854015,1.000000,450,875,1.257291,1.292346,1
instances/k14_uniform_tight_s0.txt,14,uniform,tight,0,121.854,approx,0.200000,128.394550,1.053675,270,872,1.183050,1.232750,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,dp,0.000000,111.568564,1.000000,76187,0,6.742243,7.107505,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,dp_par,0.000000,111.568564,1.000000,76187,0,3.938746,3.978171,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,dp_prune,0.000000,111.568564,1.000000,269,513,1.447599,1.473919,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,approx,0.000000,111.568564,1.000000,269,513,1.191847,1.282029,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,approx,0.020000,111.568564,1.000000,267,515,1.281717,1.453847,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,approx,0.050000,111.568564,1.000000,266,516,1.184363,1.239451,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,approx,0.100000,111.568564,1.000000,258,524,0.788206,1.138424,1
instances/k14_uniform_tight_s1.txt,14,uniform,tight,1,111.5686,approx,0.200000,114.110537,1.022784,201,560,1.156390,1.193947,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,dp,0.000000,124.072794,1.000000,76382,0,6.827895,7.217629,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,dp_par,0.000000,124.072794,1.000000,76382,0,4.129576,4.156657,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,dp_prune,0.000000,124.072794,1.000000,216,839,1.460644,1.480934,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,approx,0.000000,124.072794,1.000000,216,839,1.170897,1.210113,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,approx,0.020000,124.072794,1.000000,216,839,1.171429,1.221685,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,approx,0.050000,124.072794,1.000000,216,839,0.620029,1.048806,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,approx,0.100000,124.072794,1.000000,216,839,1.155369,1.193128,1
instances/k14_uniform_tight_s2.txt,14,uniform,tight,2,124.0728,approx,0.200000,124.072794,1.000000,216,839,1.163804,1.206198,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,dp,0.000000,148.777607,1.000000,65834,0,5.947113,6.404131,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,dp_par,0.000000,148.777607,1.000000,65834,0,4.094230,4.127993,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,dp_prune,0.000000,148.777607,1.000000,23,160,1.394369,1.451060,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,approx,0.000000,148.777607,1.000000,23,160,1.182450,1.289343,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,approx,0.020000,148.777607,1.000000,23,160,1.132435,1.153982,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,approx,0.050000,148.777607,1.000000,23,160,1.135451,1.202680,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,approx,0.100000,148.777607,1.000000,21,161,1.147824,1.165668,1
instances/k14_uniform_tight_s3.txt,14,uniform,tight,3,148.7776,approx,0.200000,148.777607,1.000000,20,160,1.127526,1.169455,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,dp,0.000000,116.274342,1.000000,78449,0,6.085294,7.007126,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,dp_par,0.000000,116.274342,1.000000,78449,0,3.811567,3.918180,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,dp_prune,0.000000,116.274342,1.000000,231,297,1.444754,1.462848,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,approx,0.000000,116.274342,1.000000,231,297,1.139178,1.184458,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,approx,0.020000,116.274342,1.000000,231,297,1.133928,1.142378,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,approx,0.050000,116.274342,1.000000,231,297,1.141713,1.162935,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,approx,0.100000,116.274342,1.000000,231,297,1.132795,1.163007,1
instances/k14_uniform_tight_s4.txt,14,uniform,tight,4,116.2743,approx,0.200000,116.274342,1.000000,231,297,1.126184,1.183177,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,dp,0.000000,56.605125,1.000000,106812,0,8.363540,8.779087,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,dp_par,0.000000,56.605125,1.000000,106812,0,4.480308,4.811348,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,dp_prune,0.000000,56.605125,1.000000,27045,29446,6.179311,6.877021,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,approx,0.000000,56.605125,1.000000,25321,31158,6.233744,6.480132,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,approx,0.020000,56.605125,1.000000,23520,32878,6.195602,6.300885,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,approx,0.050000,56.605125,1.000000,22863,33365,6.058073,6.170042,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,approx,0.100000,56.605125,1.000000,22805,33126,6.065136,6.157805,1
instances/k14_clustered_loose_s0.txt,14,clustered,loose,0,56.6051,approx,0.200000,56.605125,1.000000,17041,34932,5.032429,5.256988,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,dp,0.000000,48.191149,1.000001,106554,0,8.368619,8.796627,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,dp_par,0.000000,48.191149,1.000001,106554,0,4.367605,4.499201,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,dp_prune,0.000000,48.191149,1.000001,52810,1174,7.524688,7.828585,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,approx,0.000000,48.191149,1.000001,31570,22300,5.699897,6.612892,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,approx,0.020000,48.191149,1.000001,25721,27215,6.087017,6.290573,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,approx,0.050000,48.191149,1.000001,15316,25882,4.568564,5.385146,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,approx,0.100000,48.212281,1.000440,1761,5291,1.574298,1.684468,1
instances/k14_clustered_loose_s1.txt,14,clustered,loose,1,48.1911,approx,0.200000,48.467843,1.005743,212,1227,1.169215,1.227176,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,dp,0.000000,55.407600,1.000000,114687,0,9.146346,9.732218,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,dp_par,0.000000,55.407600,1.000000,114687,0,4.482743,4.517141,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,dp_prune,0.000000,55.407600,1.000000,39891,46419,6.866077,7.737061,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,approx,0.000000,55.407600,1.000000,12995,25306,3.827566,3.969244,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,approx,0.020000,55.407600,1.000000,5511,13034,2.351093,2.427784,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,approx,0.050000,55.407600,1.000000,2238,6269,1.607631,1.694579,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,approx,0.100000,55.407600,1.000000,1235,2209,1.319397,1.384490,1
instances/k14_clustered_loose_s2.txt,14,clustered,loose,2,55.4076,approx,0.200000,55.407600,1.000000,1205,2045,1.304399,1.352071,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,dp,0.000000,55.078933,1.000001,111042,0,7.976039,8.889273,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,dp_par,0.000000,55.078933,1.000001,111042,0,4.468505,4.599214,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,dp_prune,0.000000,55.078933,1.000001,69682,22964,9.683418,9.977354,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,approx,0.000000,55.078933,1.000001,39882,32245,6.920108,7.513471,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,approx,0.020000,55.078933,1.000001,28887,29593,6.141199,6.436330,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,approx,0.050000,55.115155,1.000658,17184,22315,4.292413,4.354267,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,approx,0.100000,55.708545,1.011432,10402,7457,2.749454,2.786522,1
instances/k14_clustered_loose_s3.txt,14,clustered,loose,3,55.0789,approx,0.200000,55.708545,1.011432,3115,5642,1.685639,1.741878,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,dp,0.000000,52.592397,1.000000,111868,0,8.946309,9.601604,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,dp_par,0.000000,52.592397,1.000000,111868,0,4.474507,4.591674,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,dp_prune,0.000000,52.592397,1.000000,73262,25288,11.621623,11.868619,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,approx,0.000000,52.592397,1.000000,71006,27544,11.630710,11.803814,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,approx,0.020000,52.592397,1.000000,65765,32587,11.381330,11.755449,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,approx,0.050000,52.592397,1.000000,51760,42721,10.358061,10.629651,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,approx,0.100000,52.592397,1.000000,29265,47256,7.613815,7.770617,1
instances/k14_clustered_loose_s4.txt,14,clustered,loose,4,52.5924,approx,0.200000,52.592397,1.000000,22742,41810,5.490653,6.176228,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,dp,0.000000,126.848836,1.000000,67520,0,5.975346,6.370323,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,dp_par,0.000000,126.848836,1.000000,67520,0,3.719624,3.803443,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,dp_prune,0.000000,126.848836,1.000000,84,235,1.417373,1.443183,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,approx,0.000000,126.848836,1.000000,80,236,1.111676,1.212462,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,approx,0.020000,126.848836,1.000000,79,235,1.161760,1.183051,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,approx,0.050000,126.848836,1.000000,79,235,1.118639,1.148854,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,approx,0.100000,126.848836,1.000000,70,236,1.130141,1.203726,1
instances/k14_clustered_tight_s0.txt,14,clustered,tight,0,126.8488,approx,0.200000,127.273623,1.003349,53,225,1.130772,1.179288,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,dp,0.000000,74.187822,1.000000,87204,0,7.802522,8.132795,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,dp_par,0.000000,74.187822,1.000000,87204,0,4.119948,4.165666,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,dp_prune,0.000000,74.187822,1.000000,1584,1566,1.660661,1.689383,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,approx,0.000000,74.187822,1.000000,1584,1566,1.394049,1.435984,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,approx,0.020000,74.187822,1.000000,1584,1566,1.317885,1.356564,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,approx,0.050000,74.187822,1.000000,1584,1566,1.331371,1.387689,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,approx,0.100000,74.187822,1.000000,1584,1566,1.366096,1.445568,1
instances/k14_clustered_tight_s1.txt,14,clustered,tight,1,74.1878,approx,0.200000,74.187822,1.000000,1581,1569,1.385722,1.612647,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,dp,0.000000,97.262792,1.000000,86719,0,7.178685,7.673787,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,dp_par,0.000000,97.262792,1.000000,86719,0,4.294878,4.361053,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,dp_prune,0.000000,97.262792,1.000000,205,954,1.452529,1.533932,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,approx,0.000000,97.262792,1.000000,205,954,1.173433,1.222415,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,approx,0.020000,97.262792,1.000000,205,954,1.185184,1.215011,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,approx,0.050000,97.262792,1.000000,204,955,1.155648,1.274727,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,approx,0.100000,97.262792,1.000000,203,956,1.161029,1.214574,1
instances/k14_clustered_tight_s2.txt,14,clustered,tight,2,97.2628,approx,0.200000,97.262792,1.000000,203,956,0.697665,1.115838,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,dp,0.000000,211.173275,1.000000,74497,0,6.696707,7.007627,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,dp_par,0.000000,211.173275,1.000000,74497,0,3.804013,3.909818,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,dp_prune,0.000000,211.173275,1.000000,58,260,1.410850,1.439632,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,approx,0.000000,211.173275,1.000000,58,260,1.149217,1.228290,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,approx,0.020000,211.173275,1.000000,58,260,1.139478,1.157829,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,approx,0.050000,211.173275,1.000000,56,262,1.149888,1.196959,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,approx,0.100000,211.173275,1.000000,54,263,1.149046,1.187198,1
instances/k14_clustered_tight_s3.txt,14,clustered,tight,3,211.1733,approx,0.200000,211.173275,1.000000,45,256,1.200870,1.330349,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,dp,0.000000,87.588738,1.000000,77566,0,6.808508,7.152343,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,dp_par,0.000000,87.588738,1.000000,77566,0,3.596050,3.922916,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,dp_prune,0.000000,87.588738,1.000000,142,381,1.146001,1.189998,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,approx,0.000000,87.588738,1.000000,142,381,1.207166,1.353354,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,approx,0.020000,87.588738,1.000000,142,381,1.145109,1.192344,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,approx,0.050000,87.588738,1.000000,142,381,1.157402,1.193432,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,approx,0.100000,87.588738,1.000000,135,388,1.143957,1.185433,1
instances/k14_clustered_tight_s4.txt,14,clustered,tight,4,87.5887,approx,0.200000,88.201524,1.006997,103,402,1.153785,1.239762,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,dp,0.000000,54.581551,0.999999,110904,0,8.747844,9.190923,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,dp_par,0.000000,54.581551,0.999999,110904,0,4.623618,4.672378,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,dp_prune,0.000000,54.581551,0.999999,64408,26100,10.463870,10.608783,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,approx,0.000000,54.581551,0.999999,62244,28264,10.626837,11.140936,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,approx,0.020000,54.581551,0.999999,58924,31584,10.547237,10.847878,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,approx,0.050000,54.620452,1.000712,53312,36332,9.410083,10.090288,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,approx,0.100000,54.620452,1.000712,41313,35977,8.528370,8.670047,1
instances/k14_linear_loose_s0.txt,14,linear,loose,0,54.5816,approx,0.200000,54.634694,1.000973,19114,22961,4.950213,5.095840,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,dp,0.000000,51.062086,1.000000,99109,0,8.039809,8.485453,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,dp_par,0.000000,51.062086,1.000000,99109,0,4.428179,4.531448,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,dp_prune,0.000000,51.062086,1.000000,12132,11354,2.972725,3.239354,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,approx,0.000000,51.062086,1.000000,12095,11391,2.969849,3.062679,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,approx,0.020000,51.062086,1.000000,11716,11770,2.952667,3.078312,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,approx,0.050000,51.062086,1.000000,11206,12175,2.923342,2.981085,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,approx,0.100000,51.062086,1.000000,9713,12136,2.764462,2.825774,1
instances/k14_linear_loose_s1.txt,14,linear,loose,1,51.0621,approx,0.200000,51.094712,1.000639,5907,7728,2.078749,2.148625,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,dp,0.000000,51.707097,1.000000,114688,0,8.874593,9.420238,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,dp_par,0.000000,51.707097,1.000000,114688,0,4.577801,4.789629,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,dp_prune,0.000000,51.707097,1.000000,93060,21628,14.020455,14.168802,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,approx,0.000000,51.707097,1.000000,92390,22298,13.750226,14.716129,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,approx,0.020000,51.707097,1.000000,85856,28832,14.084547,14.379703,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,approx,0.050000,51.707097,1.000000,75316,37657,13.365250,13.931492,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,approx,0.100000,51.707097,1.000000,54558,41384,10.739549,10.959128,1
instances/k14_linear_loose_s2.txt,14,linear,loose,2,51.7071,approx,0.200000,51.715619,1.000165,21161,26052,5.378872,5.510358,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,dp,0.000000,53.904485,1.000000,114688,0,8.588133,9.342748,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,dp_par,0.000000,53.904485,1.000000,114688,0,4.532556,4.598394,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,dp_prune,0.000000,53.904485,1.000000,102965,11723,14.210183,14.502541,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,approx,0.000000,53.904485,1.000000,97535,16947,14.574371,14.850397,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,approx,0.020000,53.904485,1.000000,89341,23556,13.862037,14.225945,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,approx,0.050000,53.904485,1.000000,73621,30505,12.342462,12.698403,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,approx,0.100000,53.904485,1.000000,46094,31658,9.118964,9.332168,1
instances/k14_linear_loose_s3.txt,14,linear,loose,3,53.9045,approx,0.200000,53.904485,1.000000,13448,21020,4.145406,4.283960,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,dp,0.000000,42.475221,1.000001,106934,0,8.478666,9.022301,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,dp_par,0.000000,42.475221,1.000001,106934,0,4.355943,4.464797,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,dp_prune,0.000000,42.475221,1.000001,54722,3177,7.192732,7.905991,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,approx,0.000000,42.475221,1.000001,35190,22709,6.476913,7.277041,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,approx,0.020000,42.475221,1.000001,32769,25130,7.025918,7.276666,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,approx,0.050000,42.475221,1.000001,29288,28588,6.720993,6.877957,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,approx,0.100000,42.475221,1.000001,22192,30565,5.939930,6.133662,1
instances/k14_linear_loose_s4.txt,14,linear,loose,4,42.4752,approx,0.200000,42.475221,1.000001,4506,11078,2.385468,2.457476,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,dp,0.000000,106.859408,1.000000,81274,0,6.934425,7.757032,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,dp_par,0.000000,106.859408,1.000000,81274,0,3.763566,3.830338,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,dp_prune,0.000000,106.859408,1.000000,223,528,1.429666,1.492951,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,approx,0.000000,106.859408,1.000000,223,528,1.173101,1.300758,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,approx,0.020000,106.859408,1.000000,214,537,1.153074,1.188952,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,approx,0.050000,106.859408,1.000000,214,537,1.152814,1.203421,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,approx,0.100000,106.859408,1.000000,197,554,1.150339,1.182764,1
instances/k14_linear_tight_s0.txt,14,linear,tight,0,106.8594,approx,0.200000,113.545291,1.062567,129,572,1.177410,1.208480,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,dp,0.000000,58.172418,1.000000,65181,0,5.361239,5.772244,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,dp_par,0.000000,58.172418,1.000000,65181,0,3.654931,3.704264,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,dp_prune,0.000000,58.172418,1.000000,308,540,0.655626,1.107265,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,approx,0.000000,58.172418,1.000000,300,548,1.160118,1.201096,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,approx,0.020000,58.172418,1.000000,294,547,1.195825,1.263943,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,approx,0.050000,58.172418,1.000000,277,546,1.145179,1.204341,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,approx,0.100000,58.172418,1.000000,268,548,1.245899,1.379104,1
instances/k14_linear_tight_s1.txt,14,linear,tight,1,58.1724,approx,0.200000,58.172418,1.000000,253,555,1.160088,1.270937,1
instances/k14_linear_tight_s2.txt,14,linear,tight,2,58.2037,dp,0.000000,58.203733,1.000001,89628,0,7.481496,7.881969,1
instances/k14_linear_tight_s2.txt,14,linear,tight,2,58.2037,dp_par,0.000000,58.203733,1.000001,89628,0,4.129636,4.207908,1
instances/k14_linear_tight_s2.txt,14,linear,tight,2,58.2037,dp_prune,0.000000,58.203733,1.000001,4916,1289,1.698723,2.018604,1
instances/k14_linear_tight_s2.txt,14,linear,tight,2,58.2037,approx,0.000000,58.203733,1.000001,1970,4091,1.523282,1.747783,1
